timestamp,z
1759998241.229128,0.768
1759998241.229128,0.176
1759998241.279044,-0.004
1759998241.279044,0.832
1759998241.279044,0.753
1759998241.279044,0.211
1759998241.328877,-0.009
1759998241.328877,0.848
1759998241.328877,0.785
1759998241.328877,0.164
1759998241.379717,-0.013
1759998241.379717,0.838
1759998241.379717,0.755
1759998241.379717,0.17
