elapsed_seconds,cpuTemp,cpuTime
6889.105403,57.2,7053113856.0
6890.114224,57.2,7054115328.0
6891.125314,57.2,7055115264.0
6892.141398,57.0,7056165376.0
6893.151424,57.3,7057966592.0
6894.945406,57.0,7058964992.0
6895.955451,57.4,7059965952.0
6896.962406,57.3,7060965888.0
6897.974392,57.4,7061966336.0
6898.983430,57.0,7064016896.0
6901.014416,56.8,7065017856.0
6902.025728,56.9,7066016768.0
6903.036393,57.1,7067066368.0
6904.049055,57.3,7068066304.0
6905.056674,57.0,7069066240.0
6906.063694,57.3,7070066688.0
6907.074727,,
6913.082848,,
6919.090400,57.3,7086163968.0
6923.157406,56.8,7087164416.0
6924.164975,57.0,7088163840.0
6925.176412,57.3,7089164288.0
6926.190407,57.3,7090214400.0
6927.199907,57.3,7091213824.0
6928.206405,57.3,7092213760.0
6929.213002,56.8,7093213696.0
6930.223416,57.2,7094212608.0
6931.232088,57.1,7095263744.0
6932.245621,57.2,7096263680.0
6933.253644,57.0,7097265664.0
6934.260942,57.0,7098266112.0
6935.268825,57.0,7099265024.0
6936.279440,57.4,7100316672.0
6937.294394,57.2,7101315584.0
6938.303094,57.2,7102316544.0
6939.310446,57.4,7103314944.0
6940.317790,56.9,7104315392.0
6941.328476,57.2,7105365504.0
6942.343395,57.6,7106365440.0
6943.351425,57.2,7107364864.0
6944.358397,57.0,7108364800.0
6945.365436,57.3,7109364736.0
6946.377413,57.3,7110365184.0
6947.392426,57.2,7111415296.0
6948.401924,57.3,7112415744.0
6949.409421,57.0,7113415168.0
6950.417408,57.3,7114415104.0
6951.427430,57.3,7115415552.0
6952.442400,57.3,7116464128.0
6953.451817,57.0,7117465088.0
6954.460456,57.2,7118465024.0
6955.470724,56.9,7119464960.0
6956.481348,57.3,7120515584.0
6957.495825,57.0,7121515008.0
6958.504417,57.0,7122514432.0
6959.512551,57.0,7123515392.0
6960.522446,56.8,7124515328.0
6961.532406,56.8,7125565440.0
6962.546410,57.2,7126565376.0
6963.554437,57.0,7127564800.0
6964.561404,57.3,7128565248.0
6965.570432,57.3,7129564672.0
6966.580424,57.3,7130615296.0
6967.595891,57.3,7131615232.0
6968.604394,57.3,7132614656.0
6969.612409,57.0,7133615104.0
6970.622728,57.0,7134615040.0
6971.632887,57.5,7135664640.0
6972.647822,57.0,7136664576.0
6973.656412,57.1,7137665024.0
6974.664431,57.3,7138664448.0
6975.675406,57.4,7139965952.0
6976.947609,57.0,7140964864.0
6977.955657,57.1,7141964288.0
6978.965053,57.3,7142964736.0
6979.975760,57.2,7143964672.0
6980.985403,56.9,7145015808.0
6981.999975,57.0,7146014720.0
6983.007451,57.2,7147016704.0
